School
"Dr. A.P.J Abdul Kalam University, School of Management Sciences - [SMS], Varanasi"
"Sambalpur University, Sambalpur"
"Sambhram Academy of Management Studies - [SAMS], Bangalore"
"Sambhram Academy of Management Studies (SAMS, Bangalore) , Jalahalli, Bangalore"
"Sambhram Academy of Management Studies, [SAMS] Bangalore"
"Sambhram Academy of Management Studies, Bangalore"
"Sambhram College of Hotel Management, Kolar"
"Sambhram Institute of Technology - [SAIT], Bangalore"
"Sambhram Institute of Technology (SAIT Bangalore) , Jalahalli, Bangalore"
"Sambhram Institute of Technology, [SIT] Bangalore"
"Sampoorna Institute of Technology and Research - [AITAR], Bangalore"
"Sampoorna Institute of Technology and Research, [SITR] Bangalore"
"Samrat Ashok Technological  Institute - [S.A.T.I], Vidisha"
"Samrat Ashok Technological Institute (SATI Madhya Pradesh) , Madhya Pradesh - Other"
"Samrat Ashok Technological Institute, [SATI] Vidisha"
"SAMS Institute of Hotel and Business Management, [SAMSIHBM] Varanasi"
"SAMS Institute of Hotel and Business Management, Varanasi"
"Samskruti College of Engineering and Technology , Ranga Reddy"
"Samskruti College of Engineering and Technology, Hyderabad"
"SAMVIT School of Infrastructure Business, [SAMVITSIB] Pune"
"SAMVIT School of Infrastructure Business, Pune"
"SAN International Business School , Coimbatore"
"SAN International Business School, [SANIBS] Coimbatore"
"SAN International Business School, Coimbatore"
"SAN International College of Arts and Science, Coimbatore"
"Sana College of Engineering Technology & Research Institute, [SCETRI] Nalgonda"
"Sana Engineering College - [SEC], Kodad"
"Sana Engineering College , Telangana-Other"
"Sanatan Dharma College, Ambala"
"Sancheti Healthcare Academy , Shivaji Nagar, Pune"
"Sandip Foundation's Sandip Institute of Technology and Research Centre (SITRC) , Nashik"
"Sandip Institute of Technology and Research Center - [SITRC], Nashik"
"Sandip Institute of Technology and Research Center, [SITRC] Nasik"
"Sandip Institute of Technology and Research Centre  -[SITRC MBA], Nashik"
"Sandip University , Nashik"
"Sangam University - [SU], Bhilwara"
"Sangam University (SU, Bhilwara) , Bhilwara"
"Sangam University, [SU] Bhilwara"
"Sangam University, School of Management Studies, Bhilwara"
"Sanghvi Institute of Management and Science, [SIMS] Indore"
"Sanghvi Institute of Management and Science, Indore"
"Sanghvi Institute of Management and Science(SIMS - INDORE) , Indore"
"Sanjay Bhokare Group of Institutes - [SBGI], Sangli"
"Sanjay Gandhi Memorial College, Ranchi"
"Sanjay Ghodawat Institute of Technology Management and Research - [SGITMR], Kolhapur"
"Sanjay Ghodawat Institute of Technology Management and Research, [SGITMR] Kolhapur"
"Sanjay Institute of Engineering and Management - [SIEM], Mathura"
"Sanjay Institute of Engineering and Management , Mathura"
"Sanjay Institute of Engineering and Management, [SIEM] Mathura"
"Sanjivani College of Engineering Kopargaon, Ahmed Nagar"
"Sanjivani College of Engineering, [SCE] Ahmednagar"
"Sanjo College, Rajakkad"
"Sankalchand Patel College of Engineering - [SPCE], Mehsana"
"Sankalchand Patel College of Engineering , [SPCE] Visnagar"
"Sankalchand Patel College of Engineering (SPCEVNG) , Gujarat - Other"
"Sankalchand Patel University, Visnagar"
"Sankalp Business School - [SBS] Vadgaon, Pune"
"Sankalp Business School , Ambegaon Bk., Pune"
"Sankalp Business School, [SBS] Pune"
"Sankalp Business School, Pune"
"Sankara College of Science and Commerce, [SCSC] Coimbatore"
"Sankara College of Science and Commerce, Coimbatore"
"Sankara Institute of Management Science (SIMS, Coimbatore) , Coimbatore"
"Sanketika Vidya Parishad Engineering College (SVPEC) , Visakhapatnam"
"Sanketika Vidya Parishad Engineering College, [SVPEC] Vishakhapatnam"
"Sanketika Vidya Parishad Engineering College, Visakhapatnam"
"Sanlok Institute of Management and Information Technology - [SIMIT], Gurgaon"
"Sanlok Institute of Management and Information Technology, [SIMIT] Gurgaon"
"Sanpada College of Commerce and Technology, [SCCT] Mumbai"
"Sanskaar College of Management and Computer Applications - [SCM], Allahabad"
"Sanskaar College of Management and Computer Applications, Allahabad"
"Sanskar Educational Group , Ghaziabad"
"Sanskar Institute of Management & Information Techonogy, Kachchh"
"Sanskrithi School of Business - [SSB], Puttaparthy"
"Sanskriti School of Business - [SSB], Mathura"
"Sanskriti School of Business , Vadodara"
"Sanskriti School of Business, Mathura"
"Sanskriti University , Mathura"
"Sanskriti University, Mathura"
"Sant Baba Bhag Singh institute of Engineering and Technology - [SBBSIET], Jalandhar"
"Sant Baba Bhag Singh institute of Engineering and Technology, Jalandhar"
"Sant Baba Bhag Singh University, Jalandhar"
"Sant Gadge Baba Amravati University - [SGBAU], Amravati"
"Sant Gadge Baba Amravati University, [SGBAU] Amravati"
"Sant Hari Dass College of Higher Education, New Delhi"
"Sant Hirdaram Girls College, Bhopal"
"Sant Longowal Institute of Engineering and Technology - [SLIET], Sangrur"
"Sant Longowal Institute of Engineering and Technology (SLIET) , Punjab - Other"
"Sant Longowal Institute of Engineering and Technology, [SLIET] Sangrur"
"Sant Rocha Singh Degree College, Jammu"
"Santhiram Engineering College (SREC Kurnool) , Kurnool"
"Santhiram Engineering College, [SEC] Kurnool"
"Santhiram Engineering College, Kurnool"
"Sapient Institute of Management Studies , Indore"
"Sarada Institute of Science Technology and Management - [SISTAM], Srikakulam"
"Sarada Institute of Science Technology and Management , Andhra Pradesh - Other"
"Sarada Institute of Science Technology and Management, [SISTM] Srikakulam"
"Sarada Institute of Technology and Management , Vijayawada"
"Sarada Vilas College, Mysore"
"Saranathan College of Engineering - [SCE], Srirangam"
"Saranathan College of Engineering (SCE Tiruchirappalli) , Tiruchirappalli"
"Saranathan College of Engineering, [SCE] Thiruchirapalli"
"Saraswat Institute of Management - [SIM], Bhubaneswar"
"Saraswat Institute of Management, Bhubaneswar"
"Saraswathi Narayanan College Perungudi, Madurai"
"Saraswathi Narayanan College, Madurai"
"Saraswathi Velu College of Engineering (SVCOE) , Vellore"
"Saraswathi Velu College of Engineering, [SVCE] Vellore"
"Saraswathi Velu College of Engineering, Vellore"
"Saraswati Aviation Academy, Sultanpur"
"Saraswati College of Distance Education, [SCDE] Mumbai"
"Saraswati College of Engineering, [SCE] Mumbai"
"Saraswati Dental College and Hospital, [SDCH] Lucknow"
"Saraswati Dental College and Hospital, Lucknow"
"Saraswati Institute of Business Management and Research , Lucknow"
"Saraswati Institute of Business Management and Research, Rudrapur"
"Saraswati Institute of Engineering and Technology - [SIET], Ghaziabad"
"Saraswati Institute of Engineering and Technology , Ghaziabad"
"Saraswati Institute of Engineering and Technology, [SIET] Ghaziabad"
"Saraswati Mahila Mahavidyalaya, Palwal"
"Sardar Ballabh Bhai Patel Degree College, Bareilly"
"Sardar Bhagat Singh College of Technology and Management, Lucknow"
"Sardar Gunj Mercantile Cooperative Bank Ltd English Medium College of Commerce and Management - [SEMSOM], Vallabh Vidyanagar"
"Sardar Gunj Mercantile Cooperative Bank Ltd English Medium College of Commerce and Management, [SEMCOM] Vallabh Vidyanagar"
"Sardar Kewal Singh Group of Institutes, Kurukshetra"
"Sardar Patel Institute of Management Science and Technology - [SPIMST], Vadodara"
"Sardar Patel University - [SPU], Vallabh Vidyanagar"
"Sardar Patel University, Vallabh Vidyanagar"
"Sardar Patel University, Vallabh Vidyanagar, Gujarat"
"Sardar Vallabhbhai Patel Institute of Textile Management- [SVPITM], Coimbatore"
"Sardar Vallabhbhai Patel International School of Textile Management, Coimbatore"
"Sardar Vallabhbhai Patel International School of Textiles and Management - [SVPISTM], Coimbatore"
"Sardar Vallabhbhai Patel International School of Textiles and Management, [SVPISTM] Coimbatore"
"Sardar Vallabhbhai Patel University of Agriculture and Technology , Meerut"
"Sardarkrushinagar Dantiwada Agricultural University - [SDAU], Palanpur"
"Sarhad College of Arts Commerce & Science, [SCACS] Pune"
"Sarhad College of Arts, Commerce & Science, Pune"
"Sarhad College of Arts, Commerce and Science , Pune-Kashmir Maitri Chowk, Pune"
"Saroj Educational Group , Lajpat Nagar, Delhi"
"Saroj Institute of Management and Technology, Lucknow"
"Saroj Institute of Technology and Management - [SITM], Lucknow"
"Saroj Institute of Technology and Management (SITM, Lucknow) , Lucknow"
"Saroj Mohan Institute of Technology, Hooghly"
"Sarojini Institute of Technology - [SIT], Krishna"
"Sarojini Institute of Technology , Krishna"
"Sarojini Institute of Technology, [SIT] Krishna"
"Sarojini Naidu Vanita Mahavidyalaya - [SNVMV], Hyderabad"
"Sarojini Naidu Vanita Mahavidyalaya, [SNVM] Hyderabad"
"Sarojini Naidu Vanitha Maha Vidhyalaya, Hyderabad"
"Sarontj Institute of Technology and Management, [SITM] Lucknow"
"Sarva Vidyalaya Institute of Management , Gandhinagar"
"Sarvepalli Radhakrishnan University - [SRK], Bhopal"
"Sarvepalli Radhakrishnan University (SRKU) , Bhopal"
"Sarvepalli Radhakrishnan University, Bhopal"
"Sarvodaya College of Technology and Management - [SCOTM], Deoria"
"Sarvodaya College of Technology and Management, [SCTM] Deoria"
"Sarvottam Institute of Technology and Management - [SITM], Noida"
"Sarvottam Institute of Technology and Management (SITM) , Greater Noida"
"Sarvottam Institute of Technology and Management, [SITM] Noida"
"SAS Group of Institutions , Chandigarh"
"Sasi Creative School of Business - [SCBS], Coimbatore"
"Sasi Creative School of Business (SCSB Coimbatore) , Coimbatore"
"Sasi Creative School of Business, [SCSB] Coimbatore"
"Sasi Institute of Technology & Engineering - [SITE], Tadepalligudem"
"Sasi Institute of Technology & Engineering, [SITE] Tadepalligudam"
"Sasmira The Synthetic and Art Silk Mill's Research Association, [STSASMRA] Mumbai"
"Sasmira The Synthetic and Art Silk Mill's Research Association, Mumbai"
"Sasmira's Institute of Management Studies & Research (SIMSR) , Worli, Mumbai"
"Sasmira's Institute of Management Studies and Research - [SIMSR], Mumbai"
"Sasmira's Institute of Management Studies and Research, [SIMSR] Mumbai"
"SASTRA University , Thanjavur"
"SASTRA University, [SASTRAU] Thanjavur"
"Sastra University, School of Management, Thanjavur"
"SASTRA University, Thanjavur"
"Sasurie Academy of Engineering (Sasurie) , Coimbatore"
"Sasurie Academy of Engineering, [SAE] Coimbatore"
"Sasurie Academy of Engineering, Coimbatore"
"Sasurie College of Engineering , Tamil Nadu - Other"
"Sasurie College of Engineering, [SCE] Erode"
"Sasurie College of Engineering, Avanashi"
"Sat Priya School of Management, Rohtak"
"Satavahana University, [SU] Machilipatnam"
"Satavahana University, Karim Nagar"
"Sathya Jyothi College, [SJC] Bangalore"
"Sathya Jyothi College, Bangalore"
"Sathyabama University , Jeppiaar Nagar, Chennai"
"Sathyabama University, Chennai"
"Satish Chandra Dhawan Government College, Ludhiana"
"Satish Pradhan Dnyanasadhana College, Thane"
"Satya College of Engineering and Technology (SCET Faridabad) , Faridabad"
"Satya College of Engineering and Technology, [SCET] Faridabad"
"Satya College of Institution - [SGI], Faridabad"
"Satya Institute of Management Studies - [SIMS], Krishna"
"Satya Institute of Management Studies, [SIMS] Vijayawada"
"Satyendra Narayan Sinha Institute of Business Management, Ranchi"
"Satyug Darshan Institute of Management, Faridabad"
"Satyug Darshan Technical Campus (SDTC Faridabad) , Faridabad"
"Saurashtra University , Rajkot"
"Saurashtra University, [SU] Rajkot"
"Saurashtra University, Rajkot"
"Saveetha Engineering College - [SEC], Chennai"
"Saveetha Engineering College , Thandalam, Chennai"
"Saveetha Engineering College, [SEC] Chennai"
"Saveetha School of Management - [SSM], Chennai"
"Saveetha University, [SU] Chennai"
"Saveetha University, Chennai"
"Savera College of Architecture and Planning, Gurgaon"
"Savera Group of Institutions , Gurgaon"
"Savitribai Phule Pune University - [SPPU], Pune"
"Savitribai Phule Pune University [SPPU], Pune"
"SB Group of Institutions , Yelahanaka, Bangalore"
"SB Group Of Institutions, [SBGI] Bangalore"
"SB Group Of Institutions, Bangalore"
"SB Jain Institute of Technology Management and Research - [SBJITMR], Nagpur"
"SB Jain Institute of Technology Management and Research, [SBJITMR] Nagpur"
"SB Patil Institute of Management, [SBPIM] Pune"
"SBB Alias Appasaheb Jedhe Arts Commerce and Science College, Pune"
"SBES College of Arts and Commerce, [SBESCAC] Aurangabad"
"SBET Institute of Management and Technology, [SBETIMT] Mohali"
"SBET Institute of Management and Technology, Mohali"
"SBRR Mahajana First Grade College, [SBRRMFGC] Mysore"
"SBRR Mahajana First Grade College, Mysore"
"SBS College of Engineerinhg and Technology (Govt College), Firozpur"
"SBS College of Engineerinhg and Technology, [SBSCETGC] Firozpur"
"SC Guria Institute of Management and Technology, Kashipur"
"SCAD Collage of Engineering and Technology, [SCADCET] Thiruchirapalli"
"SCAD College of Engineering and Technology - [SCAD CET], Ambasamudram"
"School of Agri Bbusiness Management - [SABM], Jammu"
"School of Agri Bbusiness Management, Jammu"
"School of Agri-Business Management, Nagpur"
"School of AgriBusiness Management, [SA] Nagpur"
"School of Business Management VV College, [SBMVVC] Hyderabad"
"School of Communication and Management Studies, [SCMS] Cochin"
"School of Computer Science and Information Technology, Devi Ahilya Vishwavidyalaya, Indore"
"School of Computer Science, [SCS] Indore"
"School of Computer Science, Indore"
"School of Distance Education and Learning: Jaipur National University, [SODEL-JNU] Jaipur"
"School Of Distance Education-Mahatma Gandhi University , Kerala - Other"
"School of Distance Education, Andhra University, Visakhapatnam"
"School of Economics Devi Ahilya Vishwavidyalaya, [SEDAV] Indore"
"School of Economics Devi Ahilya Vishwavidyalaya, Indore"
"School of Fashion Technology, [SFT] Pune"
"School of Inspired Leadership (SOIL) , Gurgaon"
"School of Inspired Leadership, Gurgaon"
"School of Liberal Studies, [SLS] Gandhinagar"
"School of Management - Centurion University of Technology and Management , Bhubaneswar"
"School of Management - Manipal University (SOM - MU) , Manipal"
"School of Management and Business Studies, Mahatma Gandhi University, Kottayam"
"School of Management D.G Vaishnav College (DGVC) , Arumbakkam, Chennai"
"School Of Management Sciences - [SMS], Lucknow"
"School of Management Sciences (SMS Lucknow) , Lucknow"
"School of Management Sciences, [SMS] Varanasi"
"School of Management Sciences, Apeejay Stya University , Gurgaon"
"School of Management Sciences, Lucknow"
"School of Management Sciences, Varanasi"
"School of Management Sciences, Varanasi (SMS, Varanasi) , Varanasi"
"School of Management Studies - [SMS], Allahabad"
"School of Management Studies - [SMS], Patiala"
"School of Management Studies - University of Hyderabad (SMS Hyderabad) , C.R. Rao Road, Hyderabad"
"School of Management Studies, [SMS] Hyderabad University, Hyderabad"
"School of Management Studies, [SMS] Patiala"
"School of Management Studies, Allahabad"
"School of Management Studies, Cochin University of Science and Technology, Kochi"
"School of Management Studies, Punjabi University , Patiala"
"School of Management Studies, Punjabi University, Patiala"
"School of Management Studies, University of Hyderabad, Hyderabad"
"School of Management, [SM] Manipal"
"School of Management, Dr. DY Patil University, Navi Mumbai"
"School of Management, Manipal"
"School of Management, Sastra University , Thanjavur"
"School of Management, Sir Padampat Singhania University, Udaipur"
"School of Management, Sri Krishna College of Engineering, Coimbatore"
"School of Open Learning  [SOL], Delhi University, New Delhi"
"School of Petroleum Management - [SPM], Gandhi Nagar"
"School of Petroleum Management, Gandhi Nagar"
"School of Petroleum Management, Pandit Deendayal Petroleum University, Gandhinagar"
"School of Pharmaceutical Sciences, Apeejay Stya University , Gurgaon"
"School of Quality Management, Tiruchirapalli"
"School of Rural Management, Ratlam , Madhya Pradesh - Other"
"Science College, Hinjilicut"
"Scient Institute of Technology (SIT, Ibrahimpatnam) , Telangana-Other"
"SCIENT Institute of Technology, [SCIENTIT] Rangareddi"
"Scient Institute of Technology, Ibrahimpatnam"
"SCM Hub Institute of Management , Kochi"
"SCMS Business School, Kochi"
"SCMS Cochin School of Business (SCMS Cochin) , Kochi"
"SCMS Cochin School of Business, Cochin"
"SCMS School of Technology and Management - [SSTM], Cochin"
"SCMS School of Technology and Management (SSTM) , Kochi"
"SCMS School of Technology and Management, Cochin"
"Scope College of Engineering , Bhopal"
"Scope College of Engineering, [SCE] Bhopal"
"Scope College of Engineering, Bhopal"
"Scott Christian College, [SCC] Kanyakumari"
"Scottish Church College, Kolkata"
"SCS Autonomous College, Puri"
"SCT Institute of Technology - [SCTIT], Bangalore"
"SCT Institute of Technology, [SCTIT] Bangalore"
"SD College of Engineering and Technology, [SDCET] Muzaffarnagar"
"SD College of Information Technology, Tanuku"
"SD College of Management Studies, Muzaffarnagar"
"SD Institute of Management & Technology, [SDIMT] Yamunanagar"
"SDGS College, [SDGSC] Anantapur"
"SDGS College, Ananthapur"
"SDJ International College, Surat"
"SDM College of Business Management Kodialbail, Mangalore"
"SDM College of Engineering and Technology - [SDMCET], Dharwad"
"SDM College of Engineering and Technology, [SDMCET] Dharwad"
"SDM Institute for Management Development - [SDMIMD], Mysore"
"SDM Institute for Management Development (SDMIMD) , Mysore"
"SDM Institute for Management Development, [SDMIMD] Mysore"
"SDM Post Graduate Centre for Management Studies and Research, Mangalore"
"SDN Bhatt Vaishnav College, [SDNBVCW] Chennai"
"SDNB Vaishnav College For Women, Chennai"
"SDPS Women's College, Indore"
"SDVS Sangh's Annapoorna Institute of Management Research (AIMR Belgaum) , Belgaum"
"SEA College of Arts Commerce and Science, Bangalore"
"SEA College of Engineering and Technology - [SEACET], Bangalore"
"SEA College of Engineering and Technology, [SEACET] Bangalore"
"Seacom Engineering College , Howrah"
"Seacom Engineering College, Howrah"
"Seacom Skills University, Birbhum"
"Seamedu School of Pro-Expressionism, Pune"
"SECAB Institute of Engineering and Technology (SIET Bijapur) , Bijapur"
"Secure Success Academy, New Delhi"
"Seethalakshmi Ramaswami College, Thiruchirapalli"
"Seethalakshmi Ramaswami College, Tiruchirappalli"
"Selaqui Institute of Engineering and Technology, Dehradun"
"Selaqui Institute of Management - [SIM], Dehradun"
"Selaqui Institute of Management, Dehradun"
"Selvam College of Technology, [SCT] Namakkal"
"Selvam College of Technology, Namakkal"
"Selvam College of Technology, Namakkal (SCT Namakkal) , Namakkal"
"SEM College, Budgam"
"SEMCOM, Anand"
"Sengamala Thayaar Educational Trust Women's College - [STET], Mannargudi"
"Sengunthar Arts and Science College - [SASC], Namakkal"
"Sengunthar Arts and Science College , Salem"
"Sengunthar Arts and Science College, [SASC] Namakkal"
"Sengunthar Engineering College (SEC, Namakkal) , Namakkal"
"Sengunthar Engineering College, [SEC] Namakkal"
"Sengunthar Engineering College, Tiruchengodu"
"Sengunthar Institute of Management Studies , Tamil Nadu - Other"
"Sengunthar Institute of Management Studies, Tiruchengode"
"Senthamarai College of Arts and Science, Madurai"
"SES College, Kannur"
"SES College, Sreekandapuram"
"Seshachala Institute of  Technology - [SIT], Puttur"
"Seshachala Institute of Engineering and Technology, [SIET] Chittoor"
"Seshachala Institute of Technology , Andhra Pradesh - Other"
"Seshadripuram Academy For Global Excellence (SAGE) , Yelahanaka, Bangalore"
"Seshadripuram Academy of Business Studies, [SABS] Bangalore"
"Seshadripuram College, Bangalore"
"Seshadripuram College, Bengaluru"
"Seshadripuram First Grade College - [SFGC], Bangalore"
"Seshadripuram First Grade College, [SFGC] Bangalore"
"Seshadripuram First Grade College, Bangalore"
"Seshadripuram Institute of Commerce and Management, Bangalore"
"Seshadripuram Institute of Management Studies - [SIMS], Bangalore"
"Seshadripuram Institute of Management Studies , Yelahanaka, Bangalore"
"Seshadripuram Institute of Management Studies, [SIMS] Bangalore"
"Seshadripuram Institute of Management Studies, Bangalore"
"Seth GL Bihani SD PG College, Sri Ganganagar"
"Seth Gyaniram Bansidhar Podar College, Jhunjhunu"
"Seth Jai Parkash Mukand Lal Institute of Engineering and Technology - [JMIT], Yamuna Nagar"
"Seth Jai Parkash Mukand Lal Institute of Engineering and Technology, [JMIT] Yamuna Nagar"
"Seth Ram Bahadur Singh Gujarati College, Cochin"
"Seth Sri Tulsiram Gilda Nrupatunga Arts and Commerce First Grade College, Gulbarga"
"Seth Sriniwas Agarwal Institute of Management (SSAIM) , Kanpur"
"Seth Sriniwas Agarwal Institute of Management, Kanpur"
"Seth Vishambhar Nath Group of Educational Institutions, Barabanki"
"Seva Sadan Mahavidyalaya, Burhanpur"
"Sevdie Institute of Management and Technology, Lucknow"
"SFR College for Women, Sivaganga"
"SG Institute of Management Studies , J.P. Nagar, Bangalore"
"SGBM Institute of Technology and Science - [SGBMITS], Jabalpur"
"SGBM Institute of Technology and Science, [SGBMITS] Jabalpur"
"SGM English Medium College of Commerce and Management, Anand"
"SGPC's Guru Nanak Institute of Management Studies , Matunga East, Mumbai"
"SGSJK's Aruna Manharlal Shah Institute of Management and Research (AMSIMR, Mumbai) , Ghatkopar West, Mumbai"
"SGT University , Gurgaon"
"SGT University, Faculty of Commerce & Management, Gurgaon"
"Sh LN Hindu College, Rohtak"
"Sha Shib College of Science and Management, Bhopal"
"Sha-Shib College of Science & Management - [SCSM], Bhopal"
"Shaaz College of Engineering and Technology, Moinabad"
"Shadan College of Engineering & Technology - [SCET], Hyderabad"
"Shadan College of Engineering and Technology , Himayat Nagar, Hyderabad"
"Shadan Institute of Computer Studies, [SICS] Hyderabad"
"Shadan Institute of Computer Studies, Hyderabad"
"Shadan Women's College of Engineering & Technology - [SWCET], Khairatabad"
"Shah and Anchor Kutchhi Engineering College - [SAKEC], Mumbai"
"Shah and Anchor Kutchi Engineering College, [SAKEC] Mumbai"
"Shah Satnam Ji PG Boys College, Sirsa"
"Shaheed Bhagat Singh College of Management and Technology, Faridabad"
"Shaheed Bhagat Singh Institute of Management and Technology (SBSIMT Haryana) , Yamuna Nagar"
"Shaheed Bhagat Singh State Technical Campus - [SBSSTC], Firozpur"
"Shaheed Bhagat Singh State Technical Campus (SBS STC) , Ferozpur"
"Shaheed Bhagat Singh State Technical Campus, [SBSSTC] Ferozepur"
"Shaheed Captain Vikram Batra Government College, Palampur"
"Shaheed Darshan Singh Pheruman Memorial College for Women, Amritsar"
"Shaheed Sukhdev College of Business Studies, Delhi"
"Shaheed Sukhdev College of Business Studies, Delhi University, New Delhi"
"Shaheed Udham Singh College of Engineering and Technology (SUSCET) , Punjab - Other"
"Shaheed Udham Singh College of Engineering and Technology, [SUSCET] Mohali"
"Shaheed Udham Singh College of Engineering and Technology, Mohali"
"Shaheed Udham Singh College of Management Arts and Computer Science, Sangrur"
"Shaheed Udham Singh College of Research and Technology, [SUSCRT] Mohali"
"Shaheed Udham Singh College of Research and Technology, Mohali"
"Shahjehan College of Business Management, [SCBM] Hyderabad"
"Shahjehan College of Business Management, Hyderabad"
"Shahjehan college of Engineering and Technology, [SET] Hyderabad"
"Shahjehan college of Engineering and Technology, Hyderabad"
"Shahzada Nand College, Amritsar"
"Shailesh J Mehta School of Management, [SJMSM] IIT Bombay, Mumbai"
"Shailesh J Mehta School of Management, Indian Institute of Technology, Bombay"
"Shailesh J. Mehta School of Management - [SJMSOM], Mumbai"
"Shailesh J. Mehta School of Management (SJMSOM) , Powai, Mumbai"
"Shambhu Nath Institute of Engineering and Technology, [SNIET] Allahabad"
"Shambhunath Group of Institutions (SGI, Allahabad) , Allahabad"
"Shambhunath Institute of Engineering and Technology - [SIET], Allahabad"
"Shambhunath Institute of Engineering and Technology, [SIET] Allahabad"
"Shamli Institute of Engineering and Technology - [SIET], Muzaffarnagar"
"Shamli Institute of Engineering and Technology, [SIET] Muzaffarnagar"
"Shankara Group of Institution - Shankara Institute of Technology , Jaipur"
"Shankara Institute of Management, Jaipur"
"Shankara Institute of Technology - [SIT], Jaipur"
"Shankara Institute of Technology, [SIT] Jaipur"
"Shankara International School of Management , Jaipur"
"Shankara International School of Management and Research, Jaipur"
"Shankara International School Of Management Research- [SISMR], Jaipur"
"Shankara International School of Management- [SISM], Jaipur"
"Shankara International School of Management, Jaipur"
"Shankara Mahavidyalaya, Jaipur"
"Shankarlal Khandelwal Arts Science and Commerce College, [SKASCC] Akola"
"Shantha College of Commerce and Management, Chikballapur"
"Shanthi Degree College, [SDC] Mandya"
"Shanti Business School - [SBS], Ahmedabad"
"Shanti Business School (SBS Ahmedabad) , S.P Ring Road, Ahmedabad"
"Shanti Business School, Ahmedabad"
"Shanti Communication School - [SCS], Ahmedabad"
"Shanti Communication School, Ahmedabad"
"Shanti Devi Arya Mahila College, Dina Nagar"
"Shanti Niketan Group of Institution - [SNGI], Meerut"
"Shanti Niketan Group of Institution, [SNGI] Meerut"
"Shanti Niketan Group of Institutions , Meerut"
"Shantiniketan Business School - [SBS], Nagpur"
"Shantiniketan Business School (SBS) , Nagpur"
"Shantiniketan Business School, [SBS] Nagpur"
"Shantiniketan Institute of Technology, [SIT] Tirupati"
"Shantiniketan Institute of Technology, Tirupati"
"Sharada College, Mangalore"
"Sharada Vikas Institute of Technology and Management Studies - [SVITMS], Bangalore"
"Sharada Vikas Institute of Technology and Management Studies, [SVITMS] Bangalore"
"Sharadchandra Pawar Institute of Management - [SPIOM], Pune"
"Sharadchandra Pawar Institute of Management, [SPIM] Pune"
"Sharaf Arts and Science College, Kasaragod"
"Sharda College of Management Studies, [SCMS] Mumbai"
"Sharda College of Management Studies, Mumbai"
"Sharda University - [SU], Greater Noida"
"Sharda University - School of Business Studies , Greater Noida"
"Sharda University, Greater Noida"
"Sharda University, Noida"
"Sharda University, School of Business Studies, Greater Noida"
"Sharnbasveshwar College of Commerce, Gulbarga"
"Sharnbasweshwar College of Commerce, [SCC] Gulbarga"
"Shashwat Institute of Business Management (SIBM) , Mulshi, Pune"
"SHEAT College of Management, Varanasi"
"Sheila Raheja School of Business Management & Research - [SRBS], Mumbai"
"Sheila Raheja School of Business Management and Research , Bandra East, Mumbai"
"Sheila Raheja School of Business Management and Research, Mumbai"
"Shekhawati College, Sikar"
"Shekhawati Engineering college , Jhunjhunu"
"Shekhawati Institute of Engineering and Technology, Sikar"
"Shekhawati Institute of Technology, Jaipur"
"SHEPA Institute of Computer Science and Technology, Varanasi"
"Sher-e-Kashmi University of Agricultural Sciences & Technology of Jammu , Jammu"
"Sherwood Business School - [SBS], Barabanki"
"Sherwood Business School (SBS Barabanki) , Lucknow"
"Sherwood Business School, Barabanki"
"Sherwood College of Engineering Research and Technology - [SCERT], Barabanki"
"Sherwood College of Engineering Research and Technology (SCERT) , Lucknow"
"Sherwood College of Engineering Research and Technology, [SCERT] Barabanki"
"Sherwood College of Management - [SCM], Lucknow"
"Sherwood College of Management (SCM, Lucknow) , Lucknow"
"Sherwood College of Management, Lucknow"
"Sherwood College of Professional Management, [SCPM] Lucknow"
"Sheth NKTT College of Commerce and Sheth JTT College of Arts, [SNKTTCCSJTTCA] Thane"
"Sheth NKTT College of Commerce and Sheth JTT College of Arts, Thane"
"Shetkari Shikshan Sanstha, Navi Mumbai"
"Shia Post Graduate College, Lucknow"
"Shillong College, Meghalaya"
"Shillong Commerce College, Shillong"
"Shine Abdur Razzaque Ansari Institute of Health Education and Research Center, Ranchi"
"SHINE College of Management - [SCOM], Lucknow"
"Shine College of Management , Lucknow"
"Shine College of Management, Lucknow"
"SHINE College of Management, Lucknow"
"ShineAbdur Razzaque Ansari Institute of Health Education and Research, Ranchi"
"Shiv Kumar Singh Institute of Technology & Science - [SKSITS], Indore"
"Shiv Kumar Singh Institute of Technology & Science, [SKSITS] Indore"
"Shiv Nadar University - [SNU], Greater Noida"
"Shiv Nadar University (SNU) , Greater Noida"
"Shiv Nadar University, [SNU] Gautam Buddha Nagar"
"Shiva Institute of Management Studies - [SIMS], Ghaziabad"
"Shiva Institute of Management Studies (SIMS Ghaziabad) , Ghaziabad"
"Shiva Institute of Management Studies, Ghaziabad"
"Shivaji University - [SUK], Kolhapur"
"Shivaji University, [SUK] Kolhapur"
"Shivaji University, Directorate of Distance Education - [DDE], Kolhapur"
"Shivalik Institute of Management Education and Research , Chhattisgarh - Other"
"Shivalik Institute of Paramedical Technology - [SIPT], Chandigarh"
"Shivalik Institute of Paramedical Technology, [SIOPT] Chandigarh"
"Shivalik Instute of Management Education and Research - [SIMER], Durg"
"Shivalik Instute of Management Education and Research, [SIMER] Durg"
"Shivam Institute of Management Commerce and Computer Technology, Anand"
